id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,cabang_pelayanan,nama_bank,jumlah_pembayaran,satuan,tahun
1307,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA, KABUPATEN MAJALENGKA,PERMATA,0,RUPIAH,2021
1308,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BJB,11974418200,RUPIAH,2021
1309,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BCA,88137600,RUPIAH,2021
1310,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BNI,19157300,RUPIAH,2021
1311,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,BRI,0,RUPIAH,2021
1312,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,MANDIRI,0,RUPIAH,2021
1313,32,JAWA BARAT,3211,KABUPATEN SUMEDANG, KABUPATEN SUMEDANG,PERMATA,0,RUPIAH,2021
1314,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BJB,4446607500,RUPIAH,2021
1315,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BCA,90116700,RUPIAH,2021
1316,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BNI,11678300,RUPIAH,2021
1317,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,BRI,0,RUPIAH,2021
1318,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,MANDIRI,0,RUPIAH,2021
1319,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU I,PERMATA,0,RUPIAH,2021
1320,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BJB,2187325000,RUPIAH,2021
1321,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BCA,12519400,RUPIAH,2021
1322,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BNI,2884100,RUPIAH,2021
1323,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,BRI,0,RUPIAH,2021
1324,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,MANDIRI,0,RUPIAH,2021
1325,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU, KABUPATEN INDRAMAYU II HRGLS,PERMATA,0,RUPIAH,2021
1326,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BJB,5518850500,RUPIAH,2021
1327,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BCA,166725200,RUPIAH,2021
1328,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BNI,26545700,RUPIAH,2021
1329,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,BRI,0,RUPIAH,2021
1330,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,MANDIRI,0,RUPIAH,2021
1331,32,JAWA BARAT,3213,KABUPATEN SUBANG, KABUPATEN SUBANG,PERMATA,0,RUPIAH,2021
1332,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BJB,13320470800,RUPIAH,2021
1333,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BCA,502347200,RUPIAH,2021
1334,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BNI,49577500,RUPIAH,2021
1335,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,BRI,0,RUPIAH,2021
1336,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,MANDIRI,0,RUPIAH,2021
1337,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA, KABUPATEN PURWAKARTA,PERMATA,0,RUPIAH,2021
1338,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BJB,28421013600,RUPIAH,2021
1339,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BCA,1837485800,RUPIAH,2021
1340,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BNI,214266200,RUPIAH,2021
1341,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,BRI,0,RUPIAH,2021
1342,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,MANDIRI,0,RUPIAH,2021
1343,32,JAWA BARAT,3215,KABUPATEN KARAWANG, KABUPATEN KARAWANG,PERMATA,0,RUPIAH,2021
1344,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BJB,28664741800,RUPIAH,2021
1345,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BCA,0,RUPIAH,2021
1346,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BNI,0,RUPIAH,2021
1347,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,BRI,0,RUPIAH,2021
1348,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,MANDIRI,3063445100,RUPIAH,2021
1349,32,JAWA BARAT,3216,KABUPATEN BEKASI, KABUPATEN BEKASI CKRG,PERMATA,0,RUPIAH,2021
1350,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BJB,14873173000,RUPIAH,2021
1351,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BCA,776537000,RUPIAH,2021
1352,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BNI,85117000,RUPIAH,2021
1353,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,BRI,0,RUPIAH,2021
1354,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,MANDIRI,0,RUPIAH,2021
1355,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT, KABUPATEN BANDUNG BARAT PDLG,PERMATA,0,RUPIAH,2021
1356,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BJB,30226951800,RUPIAH,2021
1357,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BCA,1619494000,RUPIAH,2021
1358,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BNI,133017000,RUPIAH,2021
1359,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,BRI,0,RUPIAH,2021
1360,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,MANDIRI,0,RUPIAH,2021
1361,32,JAWA BARAT,3271,KOTA BOGOR, KOTA BOGOR,PERMATA,0,RUPIAH,2021
1362,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BJB,2640099700,RUPIAH,2021
1363,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BCA,158493500,RUPIAH,2021
1364,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BNI,12915000,RUPIAH,2021
1365,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,BRI,0,RUPIAH,2021
1366,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,MANDIRI,0,RUPIAH,2021
1367,32,JAWA BARAT,3272,KOTA SUKABUMI, KOTA SUKABUMI,PERMATA,0,RUPIAH,2021
1368,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BJB,36462067500,RUPIAH,2021
1369,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BCA,2221311600,RUPIAH,2021
1370,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BNI,116609400,RUPIAH,2021
1371,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,BRI,0,RUPIAH,2021
1372,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,MANDIRI,0,RUPIAH,2021
1373,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG I PJJRN,PERMATA,0,RUPIAH,2021
1374,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BJB,32896375800,RUPIAH,2021
1375,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BCA,1773699500,RUPIAH,2021
1376,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BNI,178398800,RUPIAH,2021
1377,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,BRI,0,RUPIAH,2021
1378,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,MANDIRI,0,RUPIAH,2021
1379,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG II KWLYN,PERMATA,0,RUPIAH,2021
1380,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BJB,38046305900,RUPIAH,2021
1381,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BCA,1516096600,RUPIAH,2021
1382,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BNI,262693600,RUPIAH,2021
1383,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,BRI,0,RUPIAH,2021
1384,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,MANDIRI,0,RUPIAH,2021
1385,32,JAWA BARAT,3273,KOTA BANDUNG, KOTA BANDUNG III SOETA,PERMATA,0,RUPIAH,2021
1386,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BJB,6384401300,RUPIAH,2021
1387,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BCA,303065600,RUPIAH,2021
1388,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BNI,19396900,RUPIAH,2021
1389,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,BRI,0,RUPIAH,2021
1390,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,MANDIRI,0,RUPIAH,2021
1391,32,JAWA BARAT,3274,KOTA CIREBON, KOTA CIREBON,PERMATA,0,RUPIAH,2021
1392,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BJB,56254085700,RUPIAH,2021
1393,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BCA,0,RUPIAH,2021
1394,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BNI,0,RUPIAH,2021
1395,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,BRI,0,RUPIAH,2021
1396,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,MANDIRI,7183233600,RUPIAH,2021
1397,32,JAWA BARAT,3275,KOTA BEKASI, KOTA BEKASI,PERMATA,0,RUPIAH,2021
1398,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BJB,42668454900,RUPIAH,2021
1399,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BCA,0,RUPIAH,2021
1400,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BNI,0,RUPIAH,2021
1401,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,BRI,0,RUPIAH,2021
1402,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,MANDIRI,5158176100,RUPIAH,2021
1403,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK I,PERMATA,0,RUPIAH,2021
1404,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BJB,13398071600,RUPIAH,2021
1405,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BCA,0,RUPIAH,2021
1406,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BNI,266900,RUPIAH,2021
1407,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,BRI,0,RUPIAH,2021
1408,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,MANDIRI,1700099900,RUPIAH,2021
1409,32,JAWA BARAT,3276,KOTA DEPOK, KOTA DEPOK II CINERE,PERMATA,0,RUPIAH,2021
1410,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BJB,15446090000,RUPIAH,2021
1411,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BCA,670415100,RUPIAH,2021
1412,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BNI,87075400,RUPIAH,2021
1413,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,BRI,0,RUPIAH,2021
1414,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,MANDIRI,0,RUPIAH,2021
1415,32,JAWA BARAT,3277,KOTA CIMAHI, KOTA CIMAHI,PERMATA,0,RUPIAH,2021
1416,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BJB,5847579200,RUPIAH,2021
1417,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BCA,147417000,RUPIAH,2021
1418,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BNI,25066300,RUPIAH,2021
1419,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,BRI,0,RUPIAH,2021
1420,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,MANDIRI,0,RUPIAH,2021
1421,32,JAWA BARAT,3278,KOTA TASIKMALAYA, KOTA TASIKMALAYA,PERMATA,0,RUPIAH,2021
1422,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BJB,1039500500,RUPIAH,2021
1423,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BCA,8679400,RUPIAH,2021
1424,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BNI,10797100,RUPIAH,2021
1425,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,BRI,0,RUPIAH,2021
1426,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,MANDIRI,0,RUPIAH,2021
1427,32,JAWA BARAT,3279,KOTA BANJAR, KOTA BANJAR,PERMATA,0,RUPIAH,2021
1428,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),BJB,82099953800,RUPIAH,2022
1429,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),BCA,2348135700,RUPIAH,2022
1430,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),BNI,383376300,RUPIAH,2022
1431,32,JAWA BARAT,3201,KABUPATEN BOGOR,KABUPATEN BOGOR (CIBINONG),MANDIRI,0,RUPIAH,2022
1432,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,BJB,6476905700,RUPIAH,2022
1433,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,BCA,141515400,RUPIAH,2022
1434,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,BNI,21464400,RUPIAH,2022
1435,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI I CBDK,MANDIRI,0,RUPIAH,2022
1436,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,BJB,1706806800,RUPIAH,2022
1437,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,BCA,26822300,RUPIAH,2022
1438,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,BNI,976800,RUPIAH,2022
1439,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KABUPATEN SUKABUMI II P.RATU,MANDIRI,0,RUPIAH,2022
1440,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,BJB,10288706100,RUPIAH,2022
1441,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,BCA,383328900,RUPIAH,2022
1442,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,BNI,19655400,RUPIAH,2022
1443,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KABUPATEN CIANJUR,MANDIRI,0,RUPIAH,2022
1444,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,BJB,16786351000,RUPIAH,2022
1445,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,BCA,298862900,RUPIAH,2022
1446,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,BNI,145678400,RUPIAH,2022
1447,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG I RC.EKEK,MANDIRI,0,RUPIAH,2022
1448,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,BJB,20347762400,RUPIAH,2022
1449,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,BCA,637592200,RUPIAH,2022
1450,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,BNI,76686900,RUPIAH,2022
1451,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KABUPATEN BANDUNG II SOREANG,MANDIRI,0,RUPIAH,2022
1452,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,BJB,11457275700,RUPIAH,2022
1453,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,BCA,138103500,RUPIAH,2022
1454,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,BNI,35904400,RUPIAH,2022
1455,32,JAWA BARAT,3205,KABUPATEN GARUT,KABUPATEN GARUT,MANDIRI,0,RUPIAH,2022
1456,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,BJB,3487524000,RUPIAH,2022
1457,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,BCA,50067100,RUPIAH,2022
1458,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,BNI,11935500,RUPIAH,2022
1459,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KABUPATEN TASIKMALAYA,MANDIRI,0,RUPIAH,2022
1460,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS,BJB,5350523500,RUPIAH,2022
1461,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS,BCA,75548700,RUPIAH,2022
1462,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS,BNI,17931400,RUPIAH,2022
1463,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KABUPATEN CIAMIS,MANDIRI,0,RUPIAH,2022
1464,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN CIAMIS II PGDRN,BJB,1449698200,RUPIAH,2022
1465,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN CIAMIS II PGDRN,BCA,3015100,RUPIAH,2022
1466,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN CIAMIS II PGDRN,BNI,20453200,RUPIAH,2022
1467,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KABUPATEN CIAMIS II PGDRN,MANDIRI,0,RUPIAH,2022
1468,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,BJB,7024586000,RUPIAH,2022
1469,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,BCA,45419100,RUPIAH,2022
1470,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,BNI,16676900,RUPIAH,2022
1471,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KABUPATEN KUNINGAN,MANDIRI,0,RUPIAH,2022
1472,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,BJB,11237289200,RUPIAH,2022
1473,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,BCA,188454200,RUPIAH,2022
1474,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,BNI,22957100,RUPIAH,2022
1475,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON I SBR,MANDIRI,0,RUPIAH,2022
1476,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,BJB,3018251600,RUPIAH,2022
1477,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,BCA,54891300,RUPIAH,2022
1478,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,BNI,2480200,RUPIAH,2022
1479,32,JAWA BARAT,3209,KABUPATEN CIREBON,KABUPATEN CIREBON II CLDG,MANDIRI,0,RUPIAH,2022
1480,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,BJB,5398764300,RUPIAH,2022
1481,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,BCA,41616400,RUPIAH,2022
1482,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,BNI,26566600,RUPIAH,2022
1483,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KABUPATEN MAJALENGKA,MANDIRI,0,RUPIAH,2022
1484,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,BJB,10619429800,RUPIAH,2022
1485,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,BCA,82346100,RUPIAH,2022
1486,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,BNI,38374100,RUPIAH,2022
1487,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KABUPATEN SUMEDANG,MANDIRI,0,RUPIAH,2022
1488,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,BJB,5130437600,RUPIAH,2022
1489,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,BCA,44068900,RUPIAH,2022
1490,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,BNI,25287700,RUPIAH,2022
1491,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU I,MANDIRI,0,RUPIAH,2022
1492,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,BJB,2841415500,RUPIAH,2022
1493,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,BCA,10321000,RUPIAH,2022
1494,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,BNI,940200,RUPIAH,2022
1495,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KABUPATEN INDRAMAYU II HRGLS,MANDIRI,0,RUPIAH,2022
1496,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,BJB,6425217900,RUPIAH,2022
1497,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,BCA,171339000,RUPIAH,2022
1498,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,BNI,21872100,RUPIAH,2022
1499,32,JAWA BARAT,3213,KABUPATEN SUBANG,KABUPATEN SUBANG,MANDIRI,0,RUPIAH,2022
1500,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,BJB,14799963800,RUPIAH,2022
1501,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,BCA,522310400,RUPIAH,2022
1502,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,BNI,71190700,RUPIAH,2022
1503,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KABUPATEN PURWAKARTA,MANDIRI,0,RUPIAH,2022
1504,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,BJB,34927452200,RUPIAH,2022
1505,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,BCA,1637830400,RUPIAH,2022
1506,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,BNI,292011600,RUPIAH,2022
1507,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KABUPATEN KARAWANG,MANDIRI,0,RUPIAH,2022
1508,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,BJB,34618231300,RUPIAH,2022
1509,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,BCA,0,RUPIAH,2022
1510,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,BNI,0,RUPIAH,2022
1511,32,JAWA BARAT,3216,KABUPATEN BEKASI,KABUPATEN BEKASI CKRG,MANDIRI,5310153800,RUPIAH,2022
1512,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,BJB,18675465900,RUPIAH,2022
1513,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,BCA,641731900,RUPIAH,2022
1514,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,BNI,97682800,RUPIAH,2022
1515,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KABUPATEN BANDUNG BARAT PDLG,MANDIRI,0,RUPIAH,2022
1516,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,BJB,35485939600,RUPIAH,2022
1517,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,BCA,1329524000,RUPIAH,2022
1518,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,BNI,251618100,RUPIAH,2022
1519,32,JAWA BARAT,3271,KOTA BOGOR,KOTA BOGOR,MANDIRI,0,RUPIAH,2022
1520,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,BJB,3296168900,RUPIAH,2022
1521,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,BCA,156903200,RUPIAH,2022
1522,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,BNI,16700700,RUPIAH,2022
1523,32,JAWA BARAT,3272,KOTA SUKABUMI,KOTA SUKABUMI,MANDIRI,0,RUPIAH,2022
